element,created,fond,title,type_formatted,type
div1,2050-12-30,Tursko 1,DSCN0978-div1-zone_exj_wff_z3b,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 1,DSCN0978-div1-zone_cns_dr3_1jb,HÜCCET,hüccet_sūret
div1,2050-12-30,Tursko 1,DSCN0978-div1-zone_cth_gr3_1jb,SUMMARY,summary_Croatian
div1,1783-10-11,Tursko 1,DSCN0987-div1-zone_vdc_jkf_z3b,SŪRET,_sūret
div1,1783-10-11,Tursko 1,DSCN0987-div1-zone_olg_3l3_1jb,SŪRET,_sūret
div1,2050-12-30,Tursko 3,DSCN9009-div1-zone_sxp_kxy_wkb,ʿARZIHĀL,ʿarz-ı_hāl
div1,2050-12-30,Tursko 3,DSCN9009-div1-zone_k21_jxy_wkb,SUMMARY,summary_Croatian
div1,1798-04-05,Tursko 1,DSCN0993-div1-zone_l5b_cpf_z3b,TEZKIRE,tezkire
div1,2050-12-30,Tursko 4,DSCN2174-div1-zone_imz_z13_j3b,DEFTER,Kassām_defteri
div1,1825-08-13,Tursko 4,DSCN2160-div1-zone_nlh_5tk_cmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2160-div1-zone_t42_ytk_cmb,SUMMARY,summary_Croatian
div1,1838-03-25,Tursko 8,DSCN0824-div1-zone_ifb_fdr_2mb,SENED,sened
div1,2050-12-30,Tursko 8,DSCN0824-div1-zone_ctf_gdr_2mb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 3,DSCN9196-div1-zone_dwv_mkt_klb,FETVĀ,fetvā
div1,2050-12-30,Tursko 3,DSCN9196-div1-zone_qqz_nkt_klb,FETVĀ,fetvā
div1,2050-12-30,Tursko 3,DSCN9196-div1-zone_nst_kkt_klb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 3,DSCN9169-div1-zone_fxt_nsq_jlb,UNKNOWN,unkown
div1,2050-12-30,Tursko 3,DSCN9169-div1-zone_e3n_3sq_jlb,UNKNOWN,unkown
div1,2050-12-30,Tursko 3,DSCN9169-div1-zone_jk4_lsq_jlb,SUMMARY,summary_Serbian
div1,2050-12-30,Tursko 4,DSCN2028-div1-zone_khb_314_bmb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 4,DSCN2028-div1-zone_x44_p14_bmb,SUMMARY,summary_Croatian
div1,1852-06-18,Tursko 3,DSCN9155-div1-zone_mb2_3tk_hlb,SENED,sened
div1,2050-12-30,Tursko 3,DSCN9155-div1-zone_msp_ftk_hlb,SUMMARY,summary_Croatian
div1,1842-02-10,Tursko 3,DSCN0398-div1-zone_uwr_cf3_qkb,MAKBŪZ,makbūz
div1,2050-12-30,Tursko 2,DSCN8934-div1-zone_snf_lf1_2jb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 2,DSCN8934-div1-zone_dvz_lf1_2jb,SUMMARY,summary_Croatian
div1,1859-02-02,Tursko 1,DSCN1723-div1-zone_alf_1l2_bjb,HÜCCET,hüccet
div1,2050-12-30,Tursko 1,DSCN1723-div1-zone_imh_gl2_bjb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 3,DSCN0415-div1-zone_adp_vzg_skb,UNKNOWN,unkown
div1,2050-12-30,Tursko 3,DSCN0415-div1-zone_gyd_xzg_skb,UNKNOWN,unknown
div1,1784-03-10,Tursko 4,DSCN2202-div1-zone_cbr_r5y_cmb,MÜRĀSELE,mürāsele
div1,1766-08-23,Tursko 4,DSCN2216-div1-zone_ef4_xzy_cmb,UNKNOWN,unknown
div1,2050-12-30,Tursko 4,DSCN2216-div1-zone_szr_zzy_cmb,SUMMARY,summary_Serbian
div1,2050-12-30,Tursko 3,DSCN9343-div1-zone_t3b_tn1_zlb,UNKNOWN,unkown
div1,1842-02-10,Tursko 3,DSCN0401-div1-zone_acn_vh3_qkb,MAKBŪZ,makbūz
div1,1839-03-06,Tursko 3,DSCN0366-div1-zone_fqn_fx2_pkb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0366-div1-zone_kkk_nx2_pkb,[Missing D] SUMMARY_CROATINAN,summary_Croatinan
div1,1842-02-10,Tursko 3,DSCN0400-div1-zone_en5_jh3_qkb,MAKBŪZ,makbūz
div1,2050-12-30,Tursko 4,DSCN2203-div1-zone_e5n_gvy_cmb,UNKNOWN,unkown
div1,2050-12-30,Tursko 4,DSCN2203-div1-zone_sxn_lvy_cmb,UNKNOWN,unkown
div1,1778-01-27,Tursko 3,DSCN9356-div1-zone_x44_dbb_zlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9356-div1-zone_zt1_bbb_zlb,SUMMARY,summary_Serbian
div1,1785-10-06,Tursko 1,DSCN1736-div1-zone_alj_l1f_bjb,ʿARZIHĀL,ʿarz-ı_hāl_buyuruldu_sūret
div1,2050-12-30,Tursko 1,DSCN1736-div1-zone_kvh_1cf_bjb,ʿARZIHĀL,ʿarz-ı_hāl_sūret
div1,1785-10-06,Tursko 1,DSCN1736-div1-zone_uyy_gcf_bjb,BUYURULDU,buyuruldu_sūret
div1,2050-12-30,Tursko 1,DSCN1736-div1-zone_nm5_mcf_bjb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 2,DSCN8921-div1-zone_zvz_43z_djb,BUYURULDU,beyāz_üzerine_buyuruldu
div1,2050-12-30,Tursko 2,DSCN8921-div1-zone_wbb_s3z_djb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 2,DSCN8921-div1-zone_ubm_t3z_djb,SUMMARY,summary_Croatian
div1,1850-10-31,Tursko 1,DSCN1911-div1-zone_hg2_mfx_cjb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 1,DSCN1911-div1-zone_itl_4fx_cjb,NOTE,note_Croatian
div1,1842-02-10,Tursko 3,DSCN0399-div1-zone_axh_sg3_qkb,MAKBŪZ,makbūz
div1,1854-06-28,Tursko 1,DSCN1939-div1-zone_tkp_dvd_djb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 1,DSCN1939-div1-zone_vp3_gvd_djb,SUMMARY,summary_Croatian
div1,1786-09-03,Tursko 4,DSCN2015-div1-zone_q5w_41x_zlb,MÜRĀSELE,mürāsele
div1,1742-06-19,Tursko 3,DSCN9140-div1-zone_t2y_chk_hlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9140-div1-zone_vc4_bhk_hlb,SUMMARY,summary_Croatian
div1,1821-09-20,Tursko 3,DSCN0164-div1-zone_gwg_kqd_fjb,EMIN,EMIN_temessük
div1,2050-12-30,Tursko 3,DSCN0164-div1-zone_s1q_mqd_fjb,SUMMARY,summary_Croatian
div1,1765-06-18,Tursko 4,DSCN2001-div1-zone_ayk_dxp_zlb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2001-div1-zone_fmh_txp_zlb,SUMMARY,summary_Croatian
div1,1855-12-15,Tursko 3,DSCN0158-div1-zone_ynl_c4d_fjb,ʿILMÜHABER,ʿilmühaber_sūret
div1,2050-12-30,Tursko 3,DSCN0158-div1-zone_zmz_f4d_fjb,SUMMARY,summary_Croatian
div1,1820-10-02,Tursko 3,DSCN9034-div1-zone_gt2_b3p_xkb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9034-div1-zone_uzs_zhp_xkb,SUMMARY,summary_Croatian
div1,1870-03-31,Tursko 8,DSCN0762-div1-zone_h3r_1zq_2mb,ʿILMÜHABER,ʿilmühaber
div1,1869-06-09,Tursko 8,DSCN0762-div1-zone_jrr_czq_2mb,UNKNOWN,unknown
div1,1787-05-31,Tursko 3,DSCN9020-div1-zone_elp_dv4_xkb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9020-div1-zone_zl4_w54_xkb,SUMMARY,summary_Croatian
div1,1857-03-20,Tursko 3,DSCN0951-div1-zone_hs4_bfz_y3b,HÜCCET,hüccet_simple
div1,2050-12-30,Tursko 3,DSCN0951-div1-zone_wl4_kfz_y3b,SUMMARY,sumamry_Croatian
div1,1814-12-11,Tursko 3,DSCN0212-div1-zone_qmj_x1k_kjb,EMIN,EMIN_zemin_tezkire
div1,2050-12-30,Tursko 3,DSCN0212-div1-zone_d4g_bbk_kjb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2363-div1-zone_fyr_dsw_j3b,NOTE,note
div1,1794-07-27,Tursko 4,DSCN2377-div1-zone_rfx_v5n_dmb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 6,DSCN0560-div1-zone_k4v_cdj_2mb,ʿARZIHĀL,ʿarz-ıhāl
div1,1810-11-24,Tursko 6,DSCN0560-div1-zone_vwb_gdj_2mb,BUYURULDU,buyuruldu
div1,2050-12-30,Tursko 6,DSCN0560-div1-zone_pbk_jdj_2mb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 6,DSCN0560-div1-zone_u3l_3dj_2mb,NOTE,note_Croatian
div1,1789-02-11,Tursko 4,DSCN2411-div1-zone_ucy_2r5_dmb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 4,DSCN2411-div1-zone_c22_jr5_dmb,[Missing D] SUMMRAY_CROATIAN,summray_Croatian
div1,1768-12-30,Tursko 1,DSCN1642-div1-zone_ckh_h2k_1jb,IʿLĀM,iʿlām
div1,2050-12-30,Tursko 1,DSCN1642-div1-zone_k5w_32k_1jb,SUMMARY,summary_Serbian
div1,1797-11-30,Tursko 1,DSCN1871-div1-zone_nk5_scw_cjb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 1,DSCN1871-div1-zone_m1w_wcw_cjb,SUMMARY,summary_Croatian
div1,1880-12-01,Tursko 1,DSCN1865-div1-zone_ayl_svv_cjb,EMIN,EMIN
div1,2050-12-30,Tursko 1,DSCN1865-div1-zone_xpk_xvv_cjb,SUMMARY,summary_Croatian
div1,1798-08-29,Tursko 1,DSCN1859-div1-zone_gch_nrv_cjb,IʿLĀM,iʿlām
div1,2050-12-30,Tursko 1,DSCN1859-div1-zone_mr3_qrv_cjb,NOTE,note
div1,2050-12-30,Tursko 1,DSCN1859-div1-zone_i2j_rrv_cjb,NOTE,note
